image_name,slash_burn,clear,blooming,primary,cloudy,conventional_mine,water,haze,cultivation,partly_cloudy,artisinal_mine,habitation,bare_ground,blow_down,agriculture,road,selective_logging
train_5372,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_38954,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_1689,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_25402,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7068,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_27212,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26676,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_15751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37214,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_23039,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train_36783,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_19454,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_36183,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_4697,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_10561,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_24717,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37655,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_7284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34955,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_35503,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31388,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_21482,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_12259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29950,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_5652,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_3364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33756,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28889,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_11350,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3011,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_25943,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_30394,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_5193,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15297,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_17831,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_34430,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_28388,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_3907,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25229,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
train_39813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_39263,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
train_38397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28735,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_6809,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_27972,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17073,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_5414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5363,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_10319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37901,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_9945,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_6045,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
train_24102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5120,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_18214,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_24926,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
train_26666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_3561,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
train_22714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29261,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_34333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_5225,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
train_12110,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_2964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10382,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_22031,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train_25735,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_1148,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6619,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_38665,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
train_16015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
train_6239,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_18181,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_39512,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27685,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_29337,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_33197,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
train_4270,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_645,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_23835,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_1797,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_39830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_22835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_9651,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_36322,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_13992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_28375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1252,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_8095,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21830,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_21837,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11088,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_26491,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34798,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_23783,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
train_38642,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29709,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_16953,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_9235,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21201,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_28047,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_25759,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
train_2073,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_6599,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35623,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_2492,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_12035,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_39776,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17325,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_15650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25887,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_21628,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22932,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23221,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_32371,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
train_6940,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_15155,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_9854,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_2770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_7216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_31925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6260,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_2699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_26999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_26069,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_4876,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_16433,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6197,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39812,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37803,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22180,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_38788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_22341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19108,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_7041,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
train_7968,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_39689,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27293,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26251,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8611,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_39617,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_10756,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_27860,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_34950,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23520,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_26685,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_39950,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_12705,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_17567,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_9775,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_29488,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
train_8808,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28164,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_28039,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_1685,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5545,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_14719,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_15641,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37370,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_31098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7709,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
train_6018,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_24284,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
train_1605,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_38218,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14988,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4118,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_28958,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_19734,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_23327,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_20292,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_19678,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37302,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
train_861,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_10311,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_20792,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8967,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_8646,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23300,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36397,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_36295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_11824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_7427,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_15201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_26899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7202,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_30448,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29880,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24912,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_4975,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_17301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_6673,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_12626,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25600,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
train_18325,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
train_12556,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
train_1157,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5538,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_3715,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
train_7289,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_23407,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_16842,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_13109,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_3602,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_947,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_27320,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38880,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20342,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_22777,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_10732,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_27456,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_5224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_32990,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_28003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7765,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_5761,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
train_2517,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_35383,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25315,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17517,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_24342,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_24489,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20484,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_30265,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_13164,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_31051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_33440,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_36052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21255,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27300,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7248,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_6693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_31189,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_25860,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7986,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_36117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26983,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_17714,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18634,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_14541,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_25892,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_18227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_818,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32692,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_40409,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_24314,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
train_32628,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24673,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39128,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
train_35451,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
train_13740,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_25975,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_18489,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30901,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_6890,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15570,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_23450,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36223,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_4400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_13619,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_5966,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_14259,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_19429,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_21624,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25053,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32503,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24248,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_34822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_23161,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_13171,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_9919,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_6363,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36990,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_35207,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_957,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
train_23779,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2852,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
train_19513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_10897,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35249,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
train_8132,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_2731,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
train_5572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_35816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19376,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13910,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
train_5841,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_748,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24302,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6505,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_15215,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15391,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
train_39407,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_5615,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_19186,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_4570,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25295,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_25857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6652,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_35660,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_21911,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27893,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_16919,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_189,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_7409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_14160,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27217,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
train_6885,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8467,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26639,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14784,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_30402,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_30649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_27871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_27257,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_388,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
train_29407,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_33006,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_36733,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36071,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_12342,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_4833,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_28708,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
train_31233,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14894,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38257,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
